GeneID;MV1_Singlecell_C;MV2_Singlecell_R;MV3_Singlecell_N;MV4_Cellgroups_C;MV5_Cellgroups_R;MV6_Cellgroups_N;Average_Cellgroups;Average_Singlecell;Average_C;Average_R;Average_N
Cre14.g625200;7,219672371;7,845448452;7,605386378;7,512972319;7,565334698;7,42509405;7,556835734;7,501133689;7,366322345;7,705391575;7,515240214
Cre14.g625225;4,339586324;5,15255699;4,573167263;4,845607611;4,968638152;5,352834517;4,688436859;5,055693427;4,592596968;5,060597571;4,96300089
Cre14.g625251;7,686123357;7,824942798;7,771218558;9,524475041;9,393142778;9,510442248;7,760761571;9,476020022;8,605299199;8,609042788;8,640830403
Cre14.g625300;8,233014094;7,858674734;7,996522473;7,899888793;7,846471056;8,072040955;8,029403767;7,939466934;8,066451443;7,852572895;8,034281714
Cre14.g625350;4,80981739;4,897271642;4,33295748;4,516421964;4,623209575;4,614699554;4,680015504;4,584777031;4,663119677;4,760240608;4,473828517
Cre14.g625400;8,214149037;8,030710774;8,062411039;7,896853262;7,844845046;8,132262482;8,102423617;7,95798693;8,05550115;7,93777791;8,09733676
Cre14.g625450;7,226962307;7,588246827;7,062503452;7,594460952;7,752607085;7,534447969;7,292570862;7,627172002;7,41071163;7,670426956;7,29847571
Cre14.g625500;8,8461947;9,730460281;8,847645967;9,200801444;9,371189931;9,351188486;9,141433649;9,30772662;9,023498072;9,550825106;9,099417227
Cre14.g625550;6,653870449;7,156169194;6,742602056;6,812341839;6,856881054;6,447357256;6,850880566;6,705526716;6,733106144;7,006525124;6,594979656
Cre14.g625600;6,610134875;7,428618661;6,152815704;5,981586954;5,795525176;6,133383537;6,73052308;5,970165222;6,295860914;6,612071919;6,14309962
Cre14.g625625;7,398109513;7,688755904;8,005909163;7,260689258;7,295381453;7,625500854;7,697591527;7,393857188;7,329399386;7,492068678;7,815705009
Cre14.g625650;5,765485518;6,168355986;6,095642132;6,33549364;6,472175603;6,340718901;6,009827879;6,382796048;6,050489579;6,320265794;6,218180516
Cre14.g625750;6,89924002;6,650705907;6,947999147;6,673240067;6,571044297;6,652385041;6,832648358;6,632223135;6,786240043;6,610875102;6,800192094
Cre14.g625802;8,436274854;8,452064057;8,584646011;8,514497622;8,522928709;8,328656258;8,490994974;8,455360863;8,475386238;8,487496383;8,456651135
Cre14.g625850;4,745213936;4,521985096;3,990678447;4,405638196;5,273271534;4,637087157;4,419292493;4,771998962;4,575426066;4,897628315;4,313882802
Cre14.g625901;4,054431508;3,962894684;4,51487142;4,046749346;3,970381727;4,348712926;4,177399204;4,121948;4,050590427;3,966638205;4,431792173
Cre14.g625950;5,103245734;5,078374679;4,87279002;5,205833927;5,166344978;5,423052865;5,018136811;5,265077257;5,15453983;5,122359828;5,147921443
Cre14.g626000;5,614923723;6,010586362;6,323327048;6,967934245;7,003531584;7,693309178;5,982945711;7,221591669;6,291428984;6,507058973;7,008318113
Cre14.g626100;6,356708013;6,232657951;6,394928146;6,79304918;6,925271361;6,570980962;6,328098037;6,763100501;6,574878597;6,578964656;6,482954554
Cre14.g626150;0,957118316;1,135672294;1,076596012;1,305485488;1,138105462;1,020980304;1,056462207;1,154857085;1,131301902;1,136888878;1,048788158
Cre14.g626200;8,048030468;7,80792873;7,379972674;7,793066946;7,8428773;8,04708639;7,745310624;7,894343546;7,920548707;7,825403015;7,713529532
Cre14.g626250;5,713693419;5,849925362;5,814144427;5,631344354;5,828816567;5,683581126;5,792587736;5,714580682;5,672518886;5,839370965;5,748862776
Cre14.g626300;3,633944285;3,695319906;3,619542504;5,397075682;5,59757226;5,25902723;3,649602231;5,417891724;4,515509983;4,646446083;4,439284867
Cre14.g626350;5,900636036;6,549883559;6,484918109;6,63364811;6,471438482;6,527073883;6,311812568;6,544053492;6,267142073;6,510661021;6,505995996
Cre14.g626400;7,483252294;7,471305627;7,471668247;7,498246046;7,9788205;7,882457576;7,475408723;7,786508041;7,49074917;7,725063064;7,677062912
Cre14.g626433;-0,337612541;-0,245347345;-0,166475325;-0,33529771;-0,244075463;-0,336378146;-0,249811737;-0,30525044;-0,336455125;-0,244711404;-0,251426735
Cre14.g626466;7,099120681;6,947902178;6,738620519;7,288813483;6,934198378;6,743704821;6,928547793;6,988905561;7,193967082;6,941050278;6,74116267
Cre14.g626500;6,397580471;6,525466137;6,533510801;7,002069827;6,797219927;6,704222714;6,485519136;6,834504156;6,699825149;6,661343032;6,618866757
Cre14.g626550;7,501226936;7,712179346;7,96005442;8,092636912;7,88537144;7,880347949;7,7244869;7,952785434;7,796931924;7,798775393;7,920201185
Cre14.g626576;1,171105888;1,383097133;1,181304685;1,380238116;1,525225655;1,116493293;1,245169235;1,340652355;1,275672002;1,454161394;1,148898989
Cre14.g626600;6,360308856;6,298060216;6,303419202;6,328415045;6,413455672;6,253496282;6,320596091;6,331789;6,344361951;6,355757944;6,278457742
Cre14.g626634;7,626760392;7,134231023;7,551568055;7,628641113;7,609839938;7,664813413;7,437519823;7,634431488;7,627700753;7,372035481;7,608190734
Cre14.g626667;2,019496171;1,881072891;2,050620685;2,182999943;2,29593761;1,835044472;1,983729915;2,104660675;2,101248057;2,088505251;1,942832578
Cre14.g626700;11,79886871;13,10463693;12,2753668;11,78700049;11,946257;11,37989019;12,39295748;11,70438256;11,7929346;12,52544697;11,82762849
Cre14.g626750;6,431533007;6,723598528;7,164751694;6,14067705;5,780882711;5,916292226;6,773294409;5,945950662;6,286105028;6,252240619;6,54052196
Cre14.g626800;3,997059498;4,121009464;4,605347128;4,307402958;4,296763891;4,633607809;4,241138696;4,412591553;4,152231228;4,208886677;4,619477468
Cre14.g626900;7,917445313;7,955917672;7,598001422;7,966771626;8,002594831;8,15683032;7,823788136;8,042065592;7,94210847;7,979256251;7,877415871
Cre14.g626950;3,652684459;4,604740206;4,242368896;3,916267489;4,240501858;4,388534541;4,166597854;4,181767963;3,784475974;4,422621032;4,315451719
Cre14.g627000;8,253174438;8,669417135;8,376572329;8,52138913;8,616623374;8,181770713;8,433054634;8,439927739;8,387281784;8,643020255;8,279171521
Cre14.g627050;10,09860692;10,77026351;9,969111351;10,28088854;10,23903518;9,790182339;10,27932726;10,10336868;10,18974773;10,50464934;9,879646845
Cre14.g627100;8,411393651;7,094956953;7,021748986;6,76079516;6,931281917;7,010562937;7,50936653;6,900880005;7,586094406;7,013119435;7,016155961
Cre14.g627150;4,114447239;4,432474842;5,0079422;4,341637166;4,250259262;4,159805819;4,518288094;4,250567415;4,228042202;4,341367052;4,583874009
Cre14.g627200;7,953452921;7,659875454;8,050534411;8,225644718;7,763236004;8,088546825;7,887954262;8,025809183;8,08954882;7,711555729;8,069540618
Cre14.g627251;3,290055458;2,972095263;2,875143607;3,556020222;3,320151944;4,083917573;3,045764776;3,653363246;3,42303784;3,146123603;3,47953059
Cre14.g627300;9,640644175;9,321191478;9,761543392;10,2626487;9,999232437;10,04618983;9,574459682;10,10269032;9,951646437;9,660211957;9,903866609
Cre14.g627350;5,71522069;6,061742742;6,055924607;5,308376051;5,416009104;5,458218478;5,944296013;5,394201211;5,511798371;5,738875923;5,757071542
Cre14.g627400;8,08132398;8,368070899;8,621787708;8,594298284;8,181932898;8,393035566;8,357060862;8,389755583;8,337811132;8,275001898;8,507411637
Cre14.g627411;1,753055934;1,357842756;1,341537152;1,60063347;1,449245933;1,760693375;1,484145281;1,603524259;1,676844702;1,403544345;1,551115263
Cre14.g627433;7,158219653;6,780879805;6,862179663;6,792994884;6,985417325;7,132215371;6,933759707;6,970209193;6,975607268;6,883148565;6,997197517
Cre14.g627444;2,942936647;2,94682368;2,538324931;2,347769154;2,559240666;2,19927609;2,809361753;2,36876197;2,6453529;2,753032173;2,368800511
Cre14.g627455;-0,337612541;-0,245347345;-0,166475325;-0,33529771;-0,244075463;-0,336378146;-0,249811737;-0,30525044;-0,336455125;-0,244711404;-0,251426735
Cre14.g627466;1,671030588;1,620841905;1,636264416;2,10562906;1,856814781;1,57663066;1,642712303;1,846358167;1,888329824;1,738828343;1,606447538
Cre14.g627477;2,362186691;2,155781177;2,145576856;1,963172982;1,935166007;2,053874933;2,221181575;1,984071307;2,162679837;2,045473592;2,099725895
Cre14.g627488;4,62120616;4,578901884;4,541664238;4,465710127;4,459407175;3,814751323;4,580590761;4,246622875;4,543458143;4,51915453;4,178207781
Cre14.g627500;6,268934803;6,104762786;6,036331228;6,250785077;6,005397188;6,263714963;6,136676273;6,173299076;6,25985994;6,055079987;6,150023095
Cre14.g627576;9,086877358;8,568060946;8,636273579;9,184987463;8,807643061;8,572853301;8,763737294;8,855161275;9,13593241;8,687852004;8,60456344
Cre14.g627650;7,182752573;7,855710379;6,878275117;7,370850434;7,477103995;7,367448386;7,305579356;7,405134272;7,276801503;7,666407187;7,122861752
Cre14.g627700;5,761720273;5,861179835;6,040301408;6,115934389;5,992857796;6,172272058;5,887733839;6,093688081;5,938827331;5,927018816;6,106286733
Cre14.g627726;-1,106462877;-1,094533447;-1,050850164;-1,104177147;-1,094033914;-0,997718264;-1,083948829;-1,065309775;-1,105320012;-1,094283681;-1,024284214
Cre14.g627750;5,969744567;5,848552362;6,258012334;6,138953392;5,841551933;6,186351073;6,025436421;6,0556188;6,05434898;5,845052147;6,222181704
Cre14.g627788;6,532878728;6,35804558;6,70842154;6,607963691;6,748800779;6,872587793;6,533115283;6,743117421;6,57042121;6,553423179;6,790504666
Cre14.g627800;5,960915981;5,778217721;5,633144051;6,669076245;6,821015433;6,849526309;5,790759251;6,779872662;6,314996113;6,299616577;6,24133518
Cre14.g627850;7,098505754;7,330371677;7,328378197;7,537159389;7,28584828;7,565966711;7,252418543;7,46299146;7,317832572;7,308109979;7,447172454
Cre14.g627900;8,366711322;8,371525704;8,501729858;8,3938569;8,425258721;8,620080447;8,413322295;8,479732022;8,380284111;8,398392212;8,560905153
Cre14.g627917;-1,471378916;-1,501487711;-1,511173811;-1,465647706;-1,501134588;-1,510846895;-1,494680146;-1,492543063;-1,468513311;-1,50131115;-1,511010353
Cre14.g627950;6,256773678;6,559003237;6,530722804;6,196704414;6,409576235;6,446709005;6,44883324;6,350996551;6,226739046;6,484289736;6,488715904
Cre14.g628000;6,759973548;6,502760589;7,056366436;7,490834663;6,761255423;7,159260198;6,773033524;7,137116762;7,125404106;6,632008006;7,107813317
Cre14.g628050;6,900876441;7,092836451;6,764618671;6,768714672;7,250750988;7,01460279;6,919443855;7,01135615;6,834795557;7,17179372;6,889610731
Cre14.g628100;9,266901564;8,791457851;9,000272276;9,396239289;9,163423923;9,315615032;9,019543897;9,291759414;9,331570426;8,977440887;9,157943654
Cre14.g628150;5,534385287;5,734273221;5,715198304;6,546963519;6,874980516;6,789188992;5,661285604;6,737044342;6,040674403;6,304626868;6,252193648
Cre14.g628200;8,888363576;8,973521022;8,970185792;9,917873151;9,873825837;9,961720942;8,944023463;9,917806643;9,403118364;9,423673429;9,465953367
Cre14.g628237;6,353050358;5,875358725;6,011302861;6,812435642;6,290466177;6,708346213;6,079903981;6,603749344;6,582743;6,082912451;6,359824537
Cre14.g628350;6,861674555;7,283093983;7,087350496;6,888676547;7,262525972;7,252715118;7,077373011;7,134639212;6,875175551;7,272809977;7,170032807
Cre14.g628400;4,168889316;4,15347633;3,993552235;3,846089001;3,927866998;3,564418916;4,10530596;3,779458305;4,007489158;4,040671664;3,778985575
Cre14.g628450;6,475492578;6,540497072;6,58190155;6,668089692;6,751020798;6,980911144;6,5326304;6,800007211;6,571791135;6,645758935;6,781406347
Cre14.g628500;3,441789045;3,857882916;3,372248946;3,696324779;3,942437406;3,672476819;3,557306969;3,770413001;3,569056912;3,900160161;3,522362883
Cre14.g628533;4,378834013;4,344445335;4,131545455;4,804230047;5,380287254;5,253658874;4,284941601;5,146058725;4,59153203;4,862366295;4,692602164
Cre14.g628600;7,955433174;7,712434338;7,577555934;7,497501106;7,759120554;7,621867894;7,748474482;7,626163184;7,72646714;7,735777446;7,599711914
Cre14.g628650;-1,467323006;-1,452484498;-1,514380564;-1,510988067;-1,502509159;-1,513993984;-1,478062689;-1,509163737;-1,489155537;-1,477496828;-1,514187274
Cre14.g628702;7,336706305;7,193179673;7,211512564;7,103187172;7,295477886;6,981181801;7,247132847;7,12661562;7,219946739;7,244328779;7,096347183
Cre14.g628752;7,211171414;8,144288264;7,994113837;7,101171929;7,218812152;6,882453527;7,783191171;7,067479203;7,156171672;7,681550208;7,438283682
Cre14.g628800;7,809735931;7,586742889;7,443472129;7,557789523;7,539725698;7,499079979;7,613316983;7,5321984;7,683762727;7,563234293;7,471276054
Cre14.g628850;7,72310504;5,622871651;6,04700595;7,806111873;7,610349186;7,273872172;6,464327547;7,56344441;7,764608456;6,616610418;6,660439061
Cre14.g628900;7,191870779;7,028249938;7,138849338;7,738766667;7,331260902;7,729686634;7,119656685;7,599904734;7,465318723;7,17975542;7,434267986
Cre14.g628950;5,828736952;5,8997406;5,614674958;6,913370206;6,794000631;6,87001671;5,781050837;6,859129182;6,371053579;6,346870616;6,242345834
Cre14.g629000;7,902962717;7,576713955;7,64848109;7,303035788;7,64379296;7,477927646;7,709385921;7,474918798;7,602999253;7,610253458;7,563204368
Cre14.g629050;7,868183308;8,185778108;7,707812314;7,906623751;8,155506992;7,483087226;7,920591244;7,84840599;7,88740353;8,17064255;7,59544977
Cre14.g629150;6,976342379;5,937834254;6,872250782;7,480691196;7,360320984;7,153909756;6,595475805;7,331640646;7,228516788;6,649077619;7,013080269
Cre14.g629200;9,095690425;9,654230637;8,127886392;9,026636391;8,914258854;8,889855529;8,959269152;8,943583592;9,061163408;9,284244745;8,508870961
Cre14.g629241;5,313637982;5,443584787;5,655139712;7,401439918;7,600301927;7,519967533;5,470787494;7,507236459;6,35753895;6,521943357;6,587553622
Cre14.g629283;5,657730901;5,347837248;5,862691535;6,510765353;6,128596307;6,052689833;5,622753228;6,230683831;6,084248127;5,738216777;5,957690684
Cre14.g629300;8,557682493;8,457551954;9,202518479;9,567239749;9,154280263;9,373098551;8,739250975;9,364872854;9,062461121;8,805916109;9,287808515
Cre14.g629400;6,050777567;5,855545421;6,446473403;6,389018603;6,265373979;6,529940929;6,117598797;6,394777837;6,219898085;6,0604597;6,488207166
Cre14.g629429;7,255137414;6,370559154;6,871865421;7,021378743;6,866553084;6,949375179;6,832520663;6,945769002;7,138258079;6,618556119;6,9106203
Cre14.g629464;6,970303235;6,788632179;7,18148237;6,829280558;7,153589173;7,199483442;6,980139261;7,060784391;6,899791897;6,971110676;7,190482906
Cre14.g629500;8,385811904;8,530692453;8,690047813;8,635927493;8,366351608;9,08257791;8,53551739;8,694952337;8,510869699;8,44852203;8,886312861
Cre14.g629550;7,365289284;7,641732291;7,865296319;7,756801511;7,351774432;7,75361129;7,624105964;7,620729078;7,561045397;7,496753361;7,809453804
Cre14.g629600;5,845126093;5,259057257;5,550059389;5,527505142;5,872602949;5,782493465;5,551414247;5,727533852;5,686315617;5,565830103;5,666276427
Cre14.g629650;7,925830229;7,818718361;8,48246015;8,471670201;8,31935577;8,28940395;8,07566958;8,360143307;8,198750215;8,069037066;8,38593205
Cre14.g629700;7,41128145;8,763918896;8,155527068;8,273623197;8,649376442;7,454936178;8,110242471;8,125978606;7,842452323;8,706647669;7,805231623
Cre14.g629750;7,322264849;7,655013505;7,480859065;7,630109382;7,476775352;7,611525555;7,486045806;7,57280343;7,476187115;7,565894429;7,54619231
Cre14.g629800;3,114412881;3,597214302;3,309977485;3,367548322;3,102794417;3,280599844;3,340534889;3,250314194;3,240980601;3,350004359;3,295288664
Cre14.g629840;8,028439168;7,326622331;7,738397808;7,427666383;6,785958253;7,735889573;7,697819769;7,316504736;7,728052776;7,056290292;7,73714369
Cre14.g629880;5,269259999;5,776731626;5,315192069;5,248818791;5,83574427;5,17071478;5,453727898;5,418425947;5,259039395;5,806237948;5,242953424
Cre14.g629920;10,83752135;9,992251084;10,47980136;9,401540759;8,65611534;9,183393112;10,4365246;9,080349737;10,11953105;9,324183212;9,831597236
Cre14.g629960;5,749519229;5,467371187;6,10806785;6,064296049;6,071986899;6,495258469;5,774986089;6,210513805;5,906907639;5,769679043;6,301663159
Cre14.g630000;5,091531263;5,568756676;5,263309938;5,285458387;5,325821593;5,848246335;5,307865959;5,486508772;5,188494825;5,447289135;5,555778137
Cre14.g630050;6,291147179;6,193898847;6,246832468;6,125241225;6,315213376;6,148453136;6,243959498;6,196302579;6,208194202;6,254556111;6,197642802
Cre14.g630100;14,87827385;15,25932316;15,20469246;15,37574557;15,36344625;15,14898356;15,11409649;15,29605846;15,12700971;15,31138471;15,17683801
Cre14.g630125;5,660088113;5,312784106;5,484737293;5,426474051;5,805350332;5,523281624;5,485869837;5,585035336;5,543281082;5,559067219;5,504009458
Cre14.g630150;6,839746104;5,969224604;6,190705207;6,585730306;6,936950515;6,440237561;6,333225305;6,654306127;6,712738205;6,453087559;6,315471384
Cre14.g630200;6,994509266;7,095926224;6,176819448;7,084475697;7,117912935;7,015460552;6,755751646;7,072616395;7,039492481;7,10691958;6,59614
Cre14.g630250;2,573379785;2,335949498;2,296745682;2,378277911;2,471658238;2,348531186;2,402024988;2,399489112;2,475828848;2,403803868;2,322638434
Cre14.g630301;6,532483101;6,267051809;6,590377193;6,210510055;5,979138726;6,149645841;6,463304034;6,113098207;6,371496578;6,123095268;6,370011517
Cre14.g630350;4,098210921;4,560768127;4,787377411;3,837290633;3,882342675;3,93773568;4,482118819;3,885789663;3,967750777;4,221555401;4,362556546
Cre14.g630376;2,184406602;2,007539117;2,265269399;2,223869817;2,010350781;1,882100227;2,152405039;2,038773608;2,204138209;2,008944949;2,073684813
Cre14.g630400;4,458657439;4,684462711;4,251992506;4,163111829;4,577707809;4,549708146;4,465037552;4,430175928;4,310884634;4,63108526;4,400850326
Cre14.g630450;4,513710607;4,362403784;4,876984545;4,719174195;4,726144348;4,686254995;4,584366312;4,710524513;4,616442401;4,544274066;4,78161977
Cre14.g630500;5,492159973;6,366761004;6,53722735;6,35683638;6,101408878;6,481503236;6,132049443;6,313249498;5,924498177;6,234084941;6,509365293
Cre14.g630550;5,944806035;5,891361765;5,784107326;5,764375834;6,198524618;5,865986274;5,873425042;5,942962242;5,854590934;6,044943192;5,8250468
Cre14.g630600;5,185074309;5,646067597;5,307615809;5,187066395;5,05880383;5,070901318;5,379585905;5,105590514;5,186070352;5,352435713;5,189258564
Cre14.g630650;5,759663768;6,015532072;5,801264292;5,724663297;5,652875423;4,982998315;5,858820044;5,453512345;5,742163533;5,834203747;5,392131303
Cre14.g630700;4,082534235;3,852026569;4,116202886;5,002494306;5,063134844;4,552274304;4,01692123;4,872634484;4,54251427;4,457580706;4,334238595
Cre14.g630750;7,219775756;6,835518839;7,146653629;7,503974462;7,379008426;7,554944298;7,067316075;7,479309062;7,361875109;7,107263632;7,350798964
Cre14.g630763;6,917253452;7,113981699;7,396339791;7,340396099;7,168573864;7,307318619;7,142524981;7,272096194;7,128824776;7,141277781;7,351829205
